Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Portugal,PRT,3/8/24 16:00,3/8/24 17:00,58.75
Portugal,PRT,3/8/24 17:00,3/8/24 18:00,80
Portugal,PRT,3/8/24 18:00,3/8/24 19:00,121.49
Portugal,PRT,3/8/24 19:00,3/8/24 20:00,136.53
Portugal,PRT,3/8/24 20:00,3/8/24 21:00,131.49
Portugal,PRT,3/8/24 21:00,3/8/24 22:00,126.63
Portugal,PRT,3/8/24 22:00,3/8/24 23:00,115.34
Portugal,PRT,3/8/24 23:00,4/8/24 00:00,112.82
Portugal,PRT,4/8/24 00:00,4/8/24 01:00,106
Portugal,PRT,4/8/24 01:00,4/8/24 02:00,111.47
Portugal,PRT,4/8/24 02:00,4/8/24 03:00,111.92
Portugal,PRT,4/8/24 03:00,4/8/24 04:00,113.27
Portugal,PRT,4/8/24 04:00,4/8/24 05:00,113.72
Portugal,PRT,4/8/24 05:00,4/8/24 06:00,113.53
Portugal,PRT,4/8/24 06:00,4/8/24 07:00,97.89
Portugal,PRT,4/8/24 07:00,4/8/24 08:00,68.1
Portugal,PRT,4/8/24 08:00,4/8/24 09:00,15
Portugal,PRT,4/8/24 09:00,4/8/24 10:00,2.05
Portugal,PRT,4/8/24 10:00,4/8/24 11:00,0.44
Portugal,PRT,4/8/24 11:00,4/8/24 12:00,4.55
Portugal,PRT,4/8/24 12:00,4/8/24 13:00,10
Portugal,PRT,4/8/24 13:00,4/8/24 14:00,2
Portugal,PRT,4/8/24 14:00,4/8/24 15:00,1.45
Portugal,PRT,4/8/24 15:00,4/8/24 16:00,22.05
Portugal,PRT,4/8/24 16:00,4/8/24 17:00,63.37
Portugal,PRT,4/8/24 17:00,4/8/24 18:00,82.97
Portugal,PRT,4/8/24 18:00,4/8/24 19:00,123.44
Portugal,PRT,4/8/24 19:00,4/8/24 20:00,142.76
Portugal,PRT,4/8/24 20:00,4/8/24 21:00,144.24
Portugal,PRT,4/8/24 21:00,4/8/24 22:00,133.06
Portugal,PRT,4/8/24 22:00,4/8/24 23:00,119.96
Portugal,PRT,4/8/24 23:00,5/8/24 00:00,116.42
Portugal,PRT,5/8/24 00:00,5/8/24 01:00,114.17
Portugal,PRT,5/8/24 01:00,5/8/24 02:00,115.97
Portugal,PRT,5/8/24 02:00,5/8/24 03:00,115.97
Portugal,PRT,5/8/24 03:00,5/8/24 04:00,118.04
Portugal,PRT,5/8/24 04:00,5/8/24 05:00,121.28
Portugal,PRT,5/8/24 05:00,5/8/24 06:00,126.1
Portugal,PRT,5/8/24 06:00,5/8/24 07:00,123
Portugal,PRT,5/8/24 07:00,5/8/24 08:00,117.23
Portugal,PRT,5/8/24 08:00,5/8/24 09:00,114.17
Portugal,PRT,5/8/24 09:00,5/8/24 10:00,88.62
Portugal,PRT,5/8/24 10:00,5/8/24 11:00,83.01
Portugal,PRT,5/8/24 11:00,5/8/24 12:00,82.59
Portugal,PRT,5/8/24 12:00,5/8/24 13:00,82.1
Portugal,PRT,5/8/24 13:00,5/8/24 14:00,81.58
Portugal,PRT,5/8/24 14:00,5/8/24 15:00,81.45
Portugal,PRT,5/8/24 15:00,5/8/24 16:00,81.97
Portugal,PRT,5/8/24 16:00,5/8/24 17:00,86.69
Portugal,PRT,5/8/24 17:00,5/8/24 18:00,118.85
Portugal,PRT,5/8/24 18:00,5/8/24 19:00,129.38
Portugal,PRT,5/8/24 19:00,5/8/24 20:00,150.89
Portugal,PRT,5/8/24 20:00,5/8/24 21:00,140
Portugal,PRT,5/8/24 21:00,5/8/24 22:00,126.34
Portugal,PRT,5/8/24 22:00,5/8/24 23:00,114.76
Portugal,PRT,5/8/24 23:00,6/8/24 00:00,109.86
Portugal,PRT,6/8/24 00:00,6/8/24 01:00,100
Portugal,PRT,6/8/24 01:00,6/8/24 02:00,110.56
Portugal,PRT,6/8/24 02:00,6/8/24 03:00,110.09
Portugal,PRT,6/8/24 03:00,6/8/24 04:00,113.32
Portugal,PRT,6/8/24 04:00,6/8/24 05:00,119.69
Portugal,PRT,6/8/24 05:00,6/8/24 06:00,130
Portugal,PRT,6/8/24 06:00,6/8/24 07:00,120.3
Portugal,PRT,6/8/24 07:00,6/8/24 08:00,110.56
Portugal,PRT,6/8/24 08:00,6/8/24 09:00,102.73
Portugal,PRT,6/8/24 09:00,6/8/24 10:00,90
Portugal,PRT,6/8/24 10:00,6/8/24 11:00,83.78
Portugal,PRT,6/8/24 11:00,6/8/24 12:00,83.4
Portugal,PRT,6/8/24 12:00,6/8/24 13:00,83.18
Portugal,PRT,6/8/24 13:00,6/8/24 14:00,82.44
Portugal,PRT,6/8/24 14:00,6/8/24 15:00,82.31
Portugal,PRT,6/8/24 15:00,6/8/24 16:00,83.18
Portugal,PRT,6/8/24 16:00,6/8/24 17:00,90.4
Portugal,PRT,6/8/24 17:00,6/8/24 18:00,113.32
Portugal,PRT,6/8/24 18:00,6/8/24 19:00,123.21
Portugal,PRT,6/8/24 19:00,6/8/24 20:00,132.34
Portugal,PRT,6/8/24 20:00,6/8/24 21:00,126.1
Portugal,PRT,6/8/24 21:00,6/8/24 22:00,117.86
Portugal,PRT,6/8/24 22:00,6/8/24 23:00,107.22
Portugal,PRT,6/8/24 23:00,7/8/24 00:00,107.22
Portugal,PRT,7/8/24 00:00,7/8/24 01:00,107.21
Portugal,PRT,7/8/24 01:00,7/8/24 02:00,107.21
Portugal,PRT,7/8/24 02:00,7/8/24 03:00,95
Portugal,PRT,7/8/24 03:00,7/8/24 04:00,102.44
Portugal,PRT,7/8/24 04:00,7/8/24 05:00,105
Portugal,PRT,7/8/24 05:00,7/8/24 06:00,115.1
Portugal,PRT,7/8/24 06:00,7/8/24 07:00,102.44
Portugal,PRT,7/8/24 07:00,7/8/24 08:00,87.97
Portugal,PRT,7/8/24 08:00,7/8/24 09:00,79.39
Portugal,PRT,7/8/24 09:00,7/8/24 10:00,79.6
Portugal,PRT,7/8/24 10:00,7/8/24 11:00,81.1
Portugal,PRT,7/8/24 11:00,7/8/24 12:00,82
Portugal,PRT,7/8/24 12:00,7/8/24 13:00,82.49
Portugal,PRT,7/8/24 13:00,7/8/24 14:00,79.6
Portugal,PRT,7/8/24 14:00,7/8/24 15:00,79.6
Portugal,PRT,7/8/24 15:00,7/8/24 16:00,82
Portugal,PRT,7/8/24 16:00,7/8/24 17:00,84.23
Portugal,PRT,7/8/24 17:00,7/8/24 18:00,89
Portugal,PRT,7/8/24 18:00,7/8/24 19:00,116.2
Portugal,PRT,7/8/24 19:00,7/8/24 20:00,128.9
Portugal,PRT,7/8/24 20:00,7/8/24 21:00,122.42
Portugal,PRT,7/8/24 21:00,7/8/24 22:00,115.58
Portugal,PRT,7/8/24 22:00,7/8/24 23:00,107.75
Portugal,PRT,7/8/24 23:00,8/8/24 00:00,103.79
Portugal,PRT,8/8/24 00:00,8/8/24 01:00,98.38
Portugal,PRT,8/8/24 01:00,8/8/24 02:00,101.81
Portugal,PRT,8/8/24 02:00,8/8/24 03:00,101.81
Portugal,PRT,8/8/24 03:00,8/8/24 04:00,101.93
Portugal,PRT,8/8/24 04:00,8/8/24 05:00,107.75
Portugal,PRT,8/8/24 05:00,8/8/24 06:00,115.1
Portugal,PRT,8/8/24 06:00,8/8/24 07:00,107.82
Portugal,PRT,8/8/24 07:00,8/8/24 08:00,109.1
Portugal,PRT,8/8/24 08:00,8/8/24 09:00,89
Portugal,PRT,8/8/24 09:00,8/8/24 10:00,83.1
Portugal,PRT,8/8/24 10:00,8/8/24 11:00,83
Portugal,PRT,8/8/24 11:00,8/8/24 12:00,83
Portugal,PRT,8/8/24 12:00,8/8/24 13:00,83
Portugal,PRT,8/8/24 13:00,8/8/24 14:00,82
Portugal,PRT,8/8/24 14:00,8/8/24 15:00,82
Portugal,PRT,8/8/24 15:00,8/8/24 16:00,87.19
Portugal,PRT,8/8/24 16:00,8/8/24 17:00,96.5
Portugal,PRT,8/8/24 17:00,8/8/24 18:00,110.5
Portugal,PRT,8/8/24 18:00,8/8/24 19:00,115.5
Portugal,PRT,8/8/24 19:00,8/8/24 20:00,140.01
Portugal,PRT,8/8/24 20:00,8/8/24 21:00,126.48
Portugal,PRT,8/8/24 21:00,8/8/24 22:00,111.95
Portugal,PRT,8/8/24 22:00,8/8/24 23:00,118.06
Portugal,PRT,8/8/24 23:00,9/8/24 00:00,116.92
Portugal,PRT,9/8/24 00:00,9/8/24 01:00,111.7
Portugal,PRT,9/8/24 01:00,9/8/24 02:00,117.1
Portugal,PRT,9/8/24 02:00,9/8/24 03:00,112.32
Portugal,PRT,9/8/24 03:00,9/8/24 04:00,110.46
Portugal,PRT,9/8/24 04:00,9/8/24 05:00,116.92
Portugal,PRT,9/8/24 05:00,9/8/24 06:00,118.85
Portugal,PRT,9/8/24 06:00,9/8/24 07:00,116.92
Portugal,PRT,9/8/24 07:00,9/8/24 08:00,111.2
Portugal,PRT,9/8/24 08:00,9/8/24 09:00,85
Portugal,PRT,9/8/24 09:00,9/8/24 10:00,81.81
Portugal,PRT,9/8/24 10:00,9/8/24 11:00,81.68
Portugal,PRT,9/8/24 11:00,9/8/24 12:00,81.68
Portugal,PRT,9/8/24 12:00,9/8/24 13:00,81.55
Portugal,PRT,9/8/24 13:00,9/8/24 14:00,80
Portugal,PRT,9/8/24 14:00,9/8/24 15:00,80
Portugal,PRT,9/8/24 15:00,9/8/24 16:00,81.18
Portugal,PRT,9/8/24 16:00,9/8/24 17:00,82.07
Portugal,PRT,9/8/24 17:00,9/8/24 18:00,97.7
Portugal,PRT,9/8/24 18:00,9/8/24 19:00,113.3
Portugal,PRT,9/8/24 19:00,9/8/24 20:00,127.71
Portugal,PRT,9/8/24 20:00,9/8/24 21:00,120.33
Portugal,PRT,9/8/24 21:00,9/8/24 22:00,111.2
Portugal,PRT,9/8/24 22:00,9/8/24 23:00,109.56
Portugal,PRT,9/8/24 23:00,10/8/24 00:00,105
Portugal,PRT,10/8/24 00:00,10/8/24 01:00,99
Portugal,PRT,10/8/24 01:00,10/8/24 02:00,117.75
Portugal,PRT,10/8/24 02:00,10/8/24 03:00,115.01
Portugal,PRT,10/8/24 03:00,10/8/24 04:00,115.43
Portugal,PRT,10/8/24 04:00,10/8/24 05:00,116.93
Portugal,PRT,10/8/24 05:00,10/8/24 06:00,117.89
Portugal,PRT,10/8/24 06:00,10/8/24 07:00,113.3
Portugal,PRT,10/8/24 07:00,10/8/24 08:00,68.99
Portugal,PRT,10/8/24 08:00,10/8/24 09:00,12.55
Portugal,PRT,10/8/24 09:00,10/8/24 10:00,0.44
Portugal,PRT,10/8/24 10:00,10/8/24 11:00,0.44
Portugal,PRT,10/8/24 11:00,10/8/24 12:00,1.9
Portugal,PRT,10/8/24 12:00,10/8/24 13:00,2.4
Portugal,PRT,10/8/24 13:00,10/8/24 14:00,0.45
Portugal,PRT,10/8/24 14:00,10/8/24 15:00,0.45
Portugal,PRT,10/8/24 15:00,10/8/24 16:00,3.32
Portugal,PRT,10/8/24 16:00,10/8/24 17:00,50
Portugal,PRT,10/8/24 17:00,10/8/24 18:00,81.67
Portugal,PRT,10/8/24 18:00,10/8/24 19:00,115.43
Portugal,PRT,10/8/24 19:00,10/8/24 20:00,127.57
Portugal,PRT,10/8/24 20:00,10/8/24 21:00,124.29
Portugal,PRT,10/8/24 21:00,10/8/24 22:00,112.82
Portugal,PRT,10/8/24 22:00,10/8/24 23:00,119.2
Portugal,PRT,10/8/24 23:00,11/8/24 00:00,116.7
Portugal,PRT,11/8/24 00:00,11/8/24 01:00,105
Portugal,PRT,11/8/24 01:00,11/8/24 02:00,109.74
Portugal,PRT,11/8/24 02:00,11/8/24 03:00,108.11
Portugal,PRT,11/8/24 03:00,11/8/24 04:00,110
Portugal,PRT,11/8/24 04:00,11/8/24 05:00,113.2
Portugal,PRT,11/8/24 05:00,11/8/24 06:00,110
Portugal,PRT,11/8/24 06:00,11/8/24 07:00,94.5
Portugal,PRT,11/8/24 07:00,11/8/24 08:00,50
Portugal,PRT,11/8/24 08:00,11/8/24 09:00,0
Portugal,PRT,11/8/24 09:00,11/8/24 10:00,0
Portugal,PRT,11/8/24 10:00,11/8/24 11:00,0
Portugal,PRT,11/8/24 11:00,11/8/24 12:00,0
Portugal,PRT,11/8/24 12:00,11/8/24 13:00,0
Portugal,PRT,11/8/24 13:00,11/8/24 14:00,0
Portugal,PRT,11/8/24 14:00,11/8/24 15:00,0
Portugal,PRT,11/8/24 15:00,11/8/24 16:00,4.12
Portugal,PRT,11/8/24 16:00,11/8/24 17:00,36.42
Portugal,PRT,11/8/24 17:00,11/8/24 18:00,80.54
Portugal,PRT,11/8/24 18:00,11/8/24 19:00,116.34
Portugal,PRT,11/8/24 19:00,11/8/24 20:00,128.58
Portugal,PRT,11/8/24 20:00,11/8/24 21:00,136.29
Portugal,PRT,11/8/24 21:00,11/8/24 22:00,122.6
Portugal,PRT,11/8/24 22:00,11/8/24 23:00,114.7
Portugal,PRT,11/8/24 23:00,12/8/24 00:00,107
Portugal,PRT,12/8/24 00:00,12/8/24 01:00,104
Portugal,PRT,12/8/24 01:00,12/8/24 02:00,110
Portugal,PRT,12/8/24 02:00,12/8/24 03:00,110.1
Portugal,PRT,12/8/24 03:00,12/8/24 04:00,119.26
Portugal,PRT,12/8/24 04:00,12/8/24 05:00,120.34
Portugal,PRT,12/8/24 05:00,12/8/24 06:00,128.22
Portugal,PRT,12/8/24 06:00,12/8/24 07:00,120.82
Portugal,PRT,12/8/24 07:00,12/8/24 08:00,116.45
Portugal,PRT,12/8/24 08:00,12/8/24 09:00,97.5
Portugal,PRT,12/8/24 09:00,12/8/24 10:00,83.18
Portugal,PRT,12/8/24 10:00,12/8/24 11:00,81.99
Portugal,PRT,12/8/24 11:00,12/8/24 12:00,82
Portugal,PRT,12/8/24 12:00,12/8/24 13:00,81.8
Portugal,PRT,12/8/24 13:00,12/8/24 14:00,81.28
Portugal,PRT,12/8/24 14:00,12/8/24 15:00,80.1
Portugal,PRT,12/8/24 15:00,12/8/24 16:00,82.1
Portugal,PRT,12/8/24 16:00,12/8/24 17:00,90.57
Portugal,PRT,12/8/24 17:00,12/8/24 18:00,117.15
Portugal,PRT,12/8/24 18:00,12/8/24 19:00,124.95
Portugal,PRT,12/8/24 19:00,12/8/24 20:00,136.13
Portugal,PRT,12/8/24 20:00,12/8/24 21:00,128.72
Portugal,PRT,12/8/24 21:00,12/8/24 22:00,121.06
Portugal,PRT,12/8/24 22:00,12/8/24 23:00,116.1
Portugal,PRT,12/8/24 23:00,13/8/24 00:00,115
Portugal,PRT,13/8/24 00:00,13/8/24 01:00,110
Portugal,PRT,13/8/24 01:00,13/8/24 02:00,115.92
Portugal,PRT,13/8/24 02:00,13/8/24 03:00,113.2
Portugal,PRT,13/8/24 03:00,13/8/24 04:00,110
Portugal,PRT,13/8/24 04:00,13/8/24 05:00,116.1
Portugal,PRT,13/8/24 05:00,13/8/24 06:00,125.5
Portugal,PRT,13/8/24 06:00,13/8/24 07:00,117.89
Portugal,PRT,13/8/24 07:00,13/8/24 08:00,104.88
Portugal,PRT,13/8/24 08:00,13/8/24 09:00,106.51
Portugal,PRT,13/8/24 09:00,13/8/24 10:00,96
Portugal,PRT,13/8/24 10:00,13/8/24 11:00,90
Portugal,PRT,13/8/24 11:00,13/8/24 12:00,88
Portugal,PRT,13/8/24 12:00,13/8/24 13:00,85
Portugal,PRT,13/8/24 13:00,13/8/24 14:00,81.39
Portugal,PRT,13/8/24 14:00,13/8/24 15:00,80.05
Portugal,PRT,13/8/24 15:00,13/8/24 16:00,84.5
Portugal,PRT,13/8/24 16:00,13/8/24 17:00,96.02
Portugal,PRT,13/8/24 17:00,13/8/24 18:00,101.51
Portugal,PRT,13/8/24 18:00,13/8/24 19:00,118.71
Portugal,PRT,13/8/24 19:00,13/8/24 20:00,130.48
Portugal,PRT,13/8/24 20:00,13/8/24 21:00,129.2
Portugal,PRT,13/8/24 21:00,13/8/24 22:00,120.96
Portugal,PRT,13/8/24 22:00,13/8/24 23:00,115.02
Portugal,PRT,13/8/24 23:00,14/8/24 00:00,108.64
Portugal,PRT,14/8/24 00:00,14/8/24 01:00,104.63
Portugal,PRT,14/8/24 01:00,14/8/24 02:00,105.25
Portugal,PRT,14/8/24 02:00,14/8/24 03:00,93.63
Portugal,PRT,14/8/24 03:00,14/8/24 04:00,94.37
Portugal,PRT,14/8/24 04:00,14/8/24 05:00,99.45
Portugal,PRT,14/8/24 05:00,14/8/24 06:00,113.3
Portugal,PRT,14/8/24 06:00,14/8/24 07:00,109.87
Portugal,PRT,14/8/24 07:00,14/8/24 08:00,90
Portugal,PRT,14/8/24 08:00,14/8/24 09:00,75
Portugal,PRT,14/8/24 09:00,14/8/24 10:00,64.88
Portugal,PRT,14/8/24 10:00,14/8/24 11:00,64.55
Portugal,PRT,14/8/24 11:00,14/8/24 12:00,64.99
Portugal,PRT,14/8/24 12:00,14/8/24 13:00,64.88
Portugal,PRT,14/8/24 13:00,14/8/24 14:00,63.37
Portugal,PRT,14/8/24 14:00,14/8/24 15:00,60
Portugal,PRT,14/8/24 15:00,14/8/24 16:00,63.91
Portugal,PRT,14/8/24 16:00,14/8/24 17:00,69.99
Portugal,PRT,14/8/24 17:00,14/8/24 18:00,85.53
Portugal,PRT,14/8/24 18:00,14/8/24 19:00,109.02
Portugal,PRT,14/8/24 19:00,14/8/24 20:00,114.26
Portugal,PRT,14/8/24 20:00,14/8/24 21:00,108.54
Portugal,PRT,14/8/24 21:00,14/8/24 22:00,94.18
Portugal,PRT,14/8/24 22:00,14/8/24 23:00,74.23
Portugal,PRT,14/8/24 23:00,15/8/24 00:00,61.77
Portugal,PRT,15/8/24 00:00,15/8/24 01:00,61.77
Portugal,PRT,15/8/24 01:00,15/8/24 02:00,61.28
Portugal,PRT,15/8/24 02:00,15/8/24 03:00,61.28
Portugal,PRT,15/8/24 03:00,15/8/24 04:00,61.28
Portugal,PRT,15/8/24 04:00,15/8/24 05:00,61.41
Portugal,PRT,15/8/24 05:00,15/8/24 06:00,61.67
Portugal,PRT,15/8/24 06:00,15/8/24 07:00,49.65
Portugal,PRT,15/8/24 07:00,15/8/24 08:00,3.6
Portugal,PRT,15/8/24 08:00,15/8/24 09:00,0
Portugal,PRT,15/8/24 09:00,15/8/24 10:00,0
Portugal,PRT,15/8/24 10:00,15/8/24 11:00,0
Portugal,PRT,15/8/24 11:00,15/8/24 12:00,0
Portugal,PRT,15/8/24 12:00,15/8/24 13:00,0
Portugal,PRT,15/8/24 13:00,15/8/24 14:00,0
Portugal,PRT,15/8/24 14:00,15/8/24 15:00,0
Portugal,PRT,15/8/24 15:00,15/8/24 16:00,1.53
Portugal,PRT,15/8/24 16:00,15/8/24 17:00,15.98
Portugal,PRT,15/8/24 17:00,15/8/24 18:00,62
Portugal,PRT,15/8/24 18:00,15/8/24 19:00,97.64
Portugal,PRT,15/8/24 19:00,15/8/24 20:00,117.13
Portugal,PRT,15/8/24 20:00,15/8/24 21:00,112.45
Portugal,PRT,15/8/24 21:00,15/8/24 22:00,98.3
Portugal,PRT,15/8/24 22:00,15/8/24 23:00,106.09
Portugal,PRT,15/8/24 23:00,16/8/24 00:00,104.44
Portugal,PRT,16/8/24 00:00,16/8/24 01:00,90
Portugal,PRT,16/8/24 01:00,16/8/24 02:00,88.33
Portugal,PRT,16/8/24 02:00,16/8/24 03:00,103.27
Portugal,PRT,16/8/24 03:00,16/8/24 04:00,104.71
Portugal,PRT,16/8/24 04:00,16/8/24 05:00,105.61
Portugal,PRT,16/8/24 05:00,16/8/24 06:00,114.02
Portugal,PRT,16/8/24 06:00,16/8/24 07:00,100.57
Portugal,PRT,16/8/24 07:00,16/8/24 08:00,70
Portugal,PRT,16/8/24 08:00,16/8/24 09:00,63.87
Portugal,PRT,16/8/24 09:00,16/8/24 10:00,63.37
Portugal,PRT,16/8/24 10:00,16/8/24 11:00,59.22
Portugal,PRT,16/8/24 11:00,16/8/24 12:00,53.93
Portugal,PRT,16/8/24 12:00,16/8/24 13:00,50.72
Portugal,PRT,16/8/24 13:00,16/8/24 14:00,56.27
Portugal,PRT,16/8/24 14:00,16/8/24 15:00,62.17
Portugal,PRT,16/8/24 15:00,16/8/24 16:00,63.37
Portugal,PRT,16/8/24 16:00,16/8/24 17:00,65.4
Portugal,PRT,16/8/24 17:00,16/8/24 18:00,103.52
Portugal,PRT,16/8/24 18:00,16/8/24 19:00,118.92
Portugal,PRT,16/8/24 19:00,16/8/24 20:00,129.78
Portugal,PRT,16/8/24 20:00,16/8/24 21:00,123.72
Portugal,PRT,16/8/24 21:00,16/8/24 22:00,116.16
Portugal,PRT,16/8/24 22:00,16/8/24 23:00,114.02
Portugal,PRT,16/8/24 23:00,17/8/24 00:00,112.94
Portugal,PRT,17/8/24 00:00,17/8/24 01:00,113.37
Portugal,PRT,17/8/24 01:00,17/8/24 02:00,110.68
Portugal,PRT,17/8/24 02:00,17/8/24 03:00,105.5
Portugal,PRT,17/8/24 03:00,17/8/24 04:00,101.5
Portugal,PRT,17/8/24 04:00,17/8/24 05:00,100.64
Portugal,PRT,17/8/24 05:00,17/8/24 06:00,101.1
Portugal,PRT,17/8/24 06:00,17/8/24 07:00,90
Portugal,PRT,17/8/24 07:00,17/8/24 08:00,71.74
Portugal,PRT,17/8/24 08:00,17/8/24 09:00,68.01
Portugal,PRT,17/8/24 09:00,17/8/24 10:00,52.66
Portugal,PRT,17/8/24 10:00,17/8/24 11:00,43.31
Portugal,PRT,17/8/24 11:00,17/8/24 12:00,37.37
Portugal,PRT,17/8/24 12:00,17/8/24 13:00,34.72
Portugal,PRT,17/8/24 13:00,17/8/24 14:00,37.57
Portugal,PRT,17/8/24 14:00,17/8/24 15:00,47.81
Portugal,PRT,17/8/24 15:00,17/8/24 16:00,56.1
Portugal,PRT,17/8/24 16:00,17/8/24 17:00,68.54
Portugal,PRT,17/8/24 17:00,17/8/24 18:00,87.41
Portugal,PRT,17/8/24 18:00,17/8/24 19:00,103.92
Portugal,PRT,17/8/24 19:00,17/8/24 20:00,120
Portugal,PRT,17/8/24 20:00,17/8/24 21:00,113.2
Portugal,PRT,17/8/24 21:00,17/8/24 22:00,105.02
Portugal,PRT,17/8/24 22:00,17/8/24 23:00,119.5
Portugal,PRT,17/8/24 23:00,18/8/24 00:00,111.62
Portugal,PRT,18/8/24 00:00,18/8/24 01:00,103.9
Portugal,PRT,18/8/24 01:00,18/8/24 02:00,93.38
Portugal,PRT,18/8/24 02:00,18/8/24 03:00,85
Portugal,PRT,18/8/24 03:00,18/8/24 04:00,84.5
Portugal,PRT,18/8/24 04:00,18/8/24 05:00,79.44
Portugal,PRT,18/8/24 05:00,18/8/24 06:00,76.23
Portugal,PRT,18/8/24 06:00,18/8/24 07:00,63.1
Portugal,PRT,18/8/24 07:00,18/8/24 08:00,40.71
Portugal,PRT,18/8/24 08:00,18/8/24 09:00,0.44
Portugal,PRT,18/8/24 09:00,18/8/24 10:00,0
Portugal,PRT,18/8/24 10:00,18/8/24 11:00,0
Portugal,PRT,18/8/24 11:00,18/8/24 12:00,0
Portugal,PRT,18/8/24 12:00,18/8/24 13:00,0
Portugal,PRT,18/8/24 13:00,18/8/24 14:00,0
Portugal,PRT,18/8/24 14:00,18/8/24 15:00,0
Portugal,PRT,18/8/24 15:00,18/8/24 16:00,0
Portugal,PRT,18/8/24 16:00,18/8/24 17:00,3.32
Portugal,PRT,18/8/24 17:00,18/8/24 18:00,61.99
Portugal,PRT,18/8/24 18:00,18/8/24 19:00,89.5
Portugal,PRT,18/8/24 19:00,18/8/24 20:00,110.34
Portugal,PRT,18/8/24 20:00,18/8/24 21:00,111.64
Portugal,PRT,18/8/24 21:00,18/8/24 22:00,99.69
Portugal,PRT,18/8/24 22:00,18/8/24 23:00,91.7
Portugal,PRT,18/8/24 23:00,19/8/24 00:00,76.6
Portugal,PRT,19/8/24 00:00,19/8/24 01:00,74.8
Portugal,PRT,19/8/24 01:00,19/8/24 02:00,75.92
Portugal,PRT,19/8/24 02:00,19/8/24 03:00,75.65
Portugal,PRT,19/8/24 03:00,19/8/24 04:00,79.97
Portugal,PRT,19/8/24 04:00,19/8/24 05:00,85.1
Portugal,PRT,19/8/24 05:00,19/8/24 06:00,116.02
Portugal,PRT,19/8/24 06:00,19/8/24 07:00,116.92
Portugal,PRT,19/8/24 07:00,19/8/24 08:00,112.58
Portugal,PRT,19/8/24 08:00,19/8/24 09:00,82.35
Portugal,PRT,19/8/24 09:00,19/8/24 10:00,74.28
Portugal,PRT,19/8/24 10:00,19/8/24 11:00,70
Portugal,PRT,19/8/24 11:00,19/8/24 12:00,69
Portugal,PRT,19/8/24 12:00,19/8/24 13:00,69
Portugal,PRT,19/8/24 13:00,19/8/24 14:00,67.1
Portugal,PRT,19/8/24 14:00,19/8/24 15:00,70
Portugal,PRT,19/8/24 15:00,19/8/24 16:00,79.44
Portugal,PRT,19/8/24 16:00,19/8/24 17:00,103
Portugal,PRT,19/8/24 17:00,19/8/24 18:00,116.26
Portugal,PRT,19/8/24 18:00,19/8/24 19:00,129.72
Portugal,PRT,19/8/24 19:00,19/8/24 20:00,157.48
Portugal,PRT,19/8/24 20:00,19/8/24 21:00,131.3
Portugal,PRT,19/8/24 21:00,19/8/24 22:00,125
Portugal,PRT,19/8/24 22:00,19/8/24 23:00,119.81
Portugal,PRT,19/8/24 23:00,20/8/24 00:00,113.2
Portugal,PRT,20/8/24 00:00,20/8/24 01:00,119.88
Portugal,PRT,20/8/24 01:00,20/8/24 02:00,117.78
Portugal,PRT,20/8/24 02:00,20/8/24 03:00,117.08
Portugal,PRT,20/8/24 03:00,20/8/24 04:00,115
Portugal,PRT,20/8/24 04:00,20/8/24 05:00,120.78
Portugal,PRT,20/8/24 05:00,20/8/24 06:00,125.08
Portugal,PRT,20/8/24 06:00,20/8/24 07:00,120.78
Portugal,PRT,20/8/24 07:00,20/8/24 08:00,96.76
Portugal,PRT,20/8/24 08:00,20/8/24 09:00,71.5
Portugal,PRT,20/8/24 09:00,20/8/24 10:00,63.37
Portugal,PRT,20/8/24 10:00,20/8/24 11:00,65.16
Portugal,PRT,20/8/24 11:00,20/8/24 12:00,68.14
Portugal,PRT,20/8/24 12:00,20/8/24 13:00,65.16
Portugal,PRT,20/8/24 13:00,20/8/24 14:00,63.1
Portugal,PRT,20/8/24 14:00,20/8/24 15:00,60
Portugal,PRT,20/8/24 15:00,20/8/24 16:00,61.99
Portugal,PRT,20/8/24 16:00,20/8/24 17:00,63.37
Portugal,PRT,20/8/24 17:00,20/8/24 18:00,95
Portugal,PRT,20/8/24 18:00,20/8/24 19:00,110
Portugal,PRT,20/8/24 19:00,20/8/24 20:00,121.5
Portugal,PRT,20/8/24 20:00,20/8/24 21:00,113.86
Portugal,PRT,20/8/24 21:00,20/8/24 22:00,106.64
Portugal,PRT,20/8/24 22:00,20/8/24 23:00,105.29
Portugal,PRT,20/8/24 23:00,21/8/24 00:00,82.8
Portugal,PRT,21/8/24 00:00,21/8/24 01:00,80.18
Portugal,PRT,21/8/24 01:00,21/8/24 02:00,65.16
Portugal,PRT,21/8/24 02:00,21/8/24 03:00,60
Portugal,PRT,21/8/24 03:00,21/8/24 04:00,65.16
Portugal,PRT,21/8/24 04:00,21/8/24 05:00,82.28
Portugal,PRT,21/8/24 05:00,21/8/24 06:00,104.76
Portugal,PRT,21/8/24 06:00,21/8/24 07:00,89.16
Portugal,PRT,21/8/24 07:00,21/8/24 08:00,57.27
Portugal,PRT,21/8/24 08:00,21/8/24 09:00,8
Portugal,PRT,21/8/24 09:00,21/8/24 10:00,5.22
Portugal,PRT,21/8/24 10:00,21/8/24 11:00,7.48
Portugal,PRT,21/8/24 11:00,21/8/24 12:00,68.18
